id,customer_id,id_type,id_category,id_number,id_serial_number,issuing_country_id,issuing_state,issuing_authority,issue_date,expiry_date,is_verified,verification_method,verified_by,verification_date,status,is_primary,is_suspected_fraud,fraud_notes,created_at,updated_at
CID-00000632,CUST-000316,Passport,travel,PAS-411059158,SER-611100,1,FL,US Department of State,2022-01-24,2026-02-27,True,in_branch_review,system_kyc,2024-08-12,expired,False,False,No fraud indicators.,2024-08-09,2024-09-09
CID-00000633,CUST-000317,National ID,government,NAT-833451800,SER-311733,1,SC,State DMV,2020-08-16,2028-01-05,True,document_scan,system_kyc,2024-12-22,active,True,False,No fraud indicators.,2024-12-20,2025-03-25
CID-00000634,CUST-000317,Passport,travel,PAS-509914420,SER-545287,1,SC,US Department of State,2012-02-17,2015-08-19,True,in_branch_review,system_kyc,2024-12-20,expired,False,False,No fraud indicators.,2024-12-17,2025-01-09
CID-00000635,CUST-000318,National ID,government,NAT-981836342,SER-567964,1,NC,State DMV,2012-10-04,2020-02-20,True,document_scan,system_kyc,2025-02-16,expired,True,False,No fraud indicators.,2025-02-13,2025-03-06
CID-00000636,CUST-000318,Passport,travel,PAS-238579010,SER-915589,1,NC,US Department of State,2026-02-16,2030-07-31,True,api_validation,system_kyc,2025-02-20,active,False,False,No fraud indicators.,2025-02-16,2025-04-18
CID-00000637,CUST-000319,National ID,government,NAT-409446617,SER-197126,1,NC,State DMV,2014-11-29,2021-12-16,True,in_branch_review,system_kyc,2024-04-03,expired,True,False,No fraud indicators.,2024-03-31,2024-05-19
CID-00000638,CUST-000319,Passport,travel,PAS-572645531,SER-502719,1,NC,US Department of State,2020-04-04,2027-08-30,True,api_validation,system_kyc,2024-03-27,active,False,False,No fraud indicators.,2024-03-26,2024-10-18
CID-00000639,CUST-000320,National ID,government,NAT-892143084,SER-963486,1,FL,State DMV,2021-03-11,2030-07-31,True,api_validation,system_kyc,2025-10-01,active,True,False,No fraud indicators.,2025-10-01,2026-03-16
CID-00000640,CUST-000320,Passport,travel,PAS-495989251,SER-642228,1,FL,US Department of State,2023-02-04,2029-06-08,True,api_validation,system_kyc,2025-10-01,active,False,False,No fraud indicators.,2025-09-30,2026-03-04
CID-00000641,CUST-000321,National ID,government,NAT-714940746,SER-736537,1,SC,State DMV,2014-04-21,2018-11-22,True,in_branch_review,system_kyc,2024-02-17,expired,True,False,No fraud indicators.,2024-02-13,2024-02-18
CID-00000642,CUST-000321,Passport,travel,PAS-703114215,SER-966825,1,SC,US Department of State,2026-03-09,2034-05-28,True,in_branch_review,system_kyc,2024-02-10,active,False,False,No fraud indicators.,2024-02-07,2024-04-05
CID-00000643,CUST-000322,National ID,government,NAT-229625339,SER-925871,1,SC,State DMV,2026-03-02,2031-02-25,False,in_branch_review,manual_queue,2026-10-04,active,True,False,No fraud indicators.,2026-10-02,2026-05-01
CID-00000644,CUST-000322,Passport,travel,PAS-722489432,SER-309920,1,SC,US Department of State,2023-09-24,2033-01-24,True,document_scan,system_kyc,2026-09-29,active,False,False,No fraud indicators.,2026-09-25,2026-05-01
CID-00000645,CUST-000323,National ID,government,NAT-784972699,SER-271390,1,NC,State DMV,2015-11-15,2024-01-07,True,document_scan,system_kyc,2025-12-16,expired,True,False,No fraud indicators.,2025-12-14,2026-04-06
CID-00000646,CUST-000323,Passport,travel,PAS-227484453,SER-910615,1,NC,US Department of State,2015-05-18,2019-10-31,True,in_branch_review,system_kyc,2025-12-17,expired,False,False,No fraud indicators.,2025-12-16,2026-02-10
CID-00000647,CUST-000324,National ID,government,NAT-635224727,SER-481261,1,SC,State DMV,2022-11-10,2027-10-29,True,api_validation,system_kyc,2024-02-25,active,True,False,No fraud indicators.,2024-02-22,2024-06-26
CID-00000648,CUST-000324,Passport,travel,PAS-556615452,SER-819157,1,SC,US Department of State,2025-08-30,2030-10-31,True,document_scan,system_kyc,2024-02-25,active,False,False,No fraud indicators.,2024-02-23,2024-09-02
CID-00000649,CUST-000325,National ID,government,NAT-248305089,SER-303120,1,FL,State DMV,2022-03-18,2029-05-16,True,api_validation,system_kyc,2024-04-29,active,True,False,No fraud indicators.,2024-04-27,2024-11-21
CID-00000650,CUST-000325,Passport,travel,PAS-388226015,SER-217658,1,FL,US Department of State,2016-04-13,2021-04-01,True,api_validation,system_kyc,2024-05-06,expired,False,False,No fraud indicators.,2024-05-05,2024-08-10
CID-00000651,CUST-000326,National ID,government,NAT-156624124,SER-913734,1,FL,State DMV,2025-11-23,2032-04-15,True,document_scan,system_kyc,2024-06-10,active,True,False,No fraud indicators.,2024-06-07,2024-07-03
CID-00000652,CUST-000326,Passport,travel,PAS-581946117,SER-400644,1,FL,US Department of State,2012-05-15,2020-04-07,True,document_scan,system_kyc,2024-06-12,expired,False,False,No fraud indicators.,2024-06-08,2024-11-22
CID-00000653,CUST-000327,National ID,government,NAT-977342985,SER-130236,1,NC,State DMV,2021-07-28,2024-08-10,True,document_scan,system_kyc,2026-07-18,expired,True,False,No fraud indicators.,2026-07-14,2026-05-01
CID-00000654,CUST-000327,Passport,travel,PAS-172841413,SER-575415,1,NC,US Department of State,2024-11-13,2028-02-03,True,in_branch_review,system_kyc,2026-07-10,active,False,False,No fraud indicators.,2026-07-08,2026-05-01
CID-00000655,CUST-000328,National ID,government,NAT-429439562,SER-526272,1,GA,State DMV,2016-03-13,2025-12-30,True,in_branch_review,system_kyc,2025-02-02,expired,True,False,No fraud indicators.,2025-02-02,2025-04-14
CID-00000656,CUST-000328,Passport,travel,PAS-911385016,SER-697947,1,GA,US Department of State,2016-08-19,2021-05-30,True,api_validation,system_kyc,2025-02-10,expired,False,False,No fraud indicators.,2025-02-07,2025-08-17
CID-00000657,CUST-000329,National ID,government,NAT-470888395,SER-130872,1,NC,State DMV,2013-11-11,2020-07-27,True,document_scan,system_kyc,2026-09-05,expired,True,False,No fraud indicators.,2026-09-02,2026-05-01
CID-00000658,CUST-000329,Passport,travel,PAS-956892036,SER-514465,1,NC,US Department of State,2012-05-30,2022-05-19,True,document_scan,system_kyc,2026-09-07,expired,False,False,No fraud indicators.,2026-09-04,2026-05-01
CID-00000659,CUST-000330,National ID,government,NAT-370457749,SER-748113,1,GA,State DMV,2023-11-25,2028-03-18,True,in_branch_review,system_kyc,2024-10-22,active,True,False,No fraud indicators.,2024-10-22,2025-05-04
CID-00000660,CUST-000330,Passport,travel,PAS-670192063,SER-468276,1,GA,US Department of State,2022-01-06,2028-03-12,True,api_validation,system_kyc,2024-10-25,active,False,False,No fraud indicators.,2024-10-22,2025-01-07
CID-00000661,CUST-000331,National ID,government,NAT-595803716,SER-425981,1,GA,State DMV,2021-12-07,2025-06-11,True,in_branch_review,system_kyc,2026-06-01,expired,True,False,No fraud indicators.,2026-05-28,2026-05-01
CID-00000662,CUST-000331,Passport,travel,PAS-112455184,SER-279353,1,GA,US Department of State,2025-08-10,2029-12-31,False,in_branch_review,manual_queue,2026-06-01,active,False,False,No fraud indicators.,2026-05-28,2026-05-01
CID-00000663,CUST-000332,National ID,government,NAT-644243860,SER-537575,1,NC,State DMV,2015-01-13,2022-06-18,True,in_branch_review,system_kyc,2026-09-08,expired,True,False,No fraud indicators.,2026-09-07,2026-05-01
CID-00000664,CUST-000332,Passport,travel,PAS-789283292,SER-963818,1,NC,US Department of State,2018-02-16,2021-08-20,True,in_branch_review,system_kyc,2026-09-18,expired,False,False,No fraud indicators.,2026-09-14,2026-05-01
CID-00000665,CUST-000333,National ID,government,NAT-533301395,SER-166327,1,GA,State DMV,2014-01-14,2017-04-13,True,in_branch_review,system_kyc,2024-05-09,expired,True,False,No fraud indicators.,2024-05-09,2024-09-27
CID-00000666,CUST-000333,Passport,travel,PAS-800095971,SER-169714,1,GA,US Department of State,2020-05-18,2028-07-17,True,in_branch_review,system_kyc,2024-05-18,active,False,False,No fraud indicators.,2024-05-15,2024-12-14
CID-00000667,CUST-000334,National ID,government,NAT-214111835,SER-714430,1,SC,State DMV,2017-05-31,2022-03-22,True,document_scan,system_kyc,2025-07-02,expired,True,False,No fraud indicators.,2025-06-29,2025-07-25
CID-00000668,CUST-000334,Passport,travel,PAS-142404157,SER-949755,1,SC,US Department of State,2015-08-05,2019-06-13,True,document_scan,system_kyc,2025-07-10,expired,False,False,No fraud indicators.,2025-07-08,2025-10-24
CID-00000669,CUST-000335,National ID,government,NAT-240118008,SER-347974,1,SC,State DMV,2016-09-30,2020-09-16,True,in_branch_review,system_kyc,2025-12-17,expired,True,False,No fraud indicators.,2025-12-15,2026-05-01
CID-00000670,CUST-000335,Passport,travel,PAS-391313259,SER-605956,1,SC,US Department of State,2012-02-23,2021-10-27,True,document_scan,system_kyc,2025-12-19,expired,False,False,No fraud indicators.,2025-12-17,2026-05-01
CID-00000671,CUST-000336,National ID,government,NAT-655861218,SER-377382,1,SC,State DMV,2015-02-18,2024-12-07,True,in_branch_review,system_kyc,2025-04-06,expired,True,False,No fraud indicators.,2025-04-04,2025-08-09
CID-00000672,CUST-000336,Passport,travel,PAS-774894657,SER-671742,1,SC,US Department of State,2022-03-17,2030-03-29,True,in_branch_review,system_kyc,2025-04-09,active,False,False,No fraud indicators.,2025-04-08,2025-07-03
CID-00000673,CUST-000337,National ID,government,NAT-550651063,SER-736248,1,NC,State DMV,2011-05-05,2019-04-09,True,api_validation,system_kyc,2025-02-04,expired,True,False,No fraud indicators.,2025-02-04,2025-05-18
CID-00000674,CUST-000337,Passport,travel,PAS-803674210,SER-315005,1,NC,US Department of State,2021-03-22,2029-11-07,True,document_scan,system_kyc,2025-02-05,active,False,False,No fraud indicators.,2025-02-03,2025-06-11
CID-00000675,CUST-000338,National ID,government,NAT-245357177,SER-985963,1,GA,State DMV,2019-01-28,2026-08-02,True,in_branch_review,system_kyc,2026-02-28,active,True,False,No fraud indicators.,2026-02-26,2026-05-01
CID-00000676,CUST-000338,Passport,travel,PAS-264991038,SER-627895,1,GA,US Department of State,2024-09-04,2031-04-16,True,in_branch_review,system_kyc,2026-02-27,active,False,False,No fraud indicators.,2026-02-23,2026-05-01
CID-00000677,CUST-000339,National ID,government,NAT-980132687,SER-957241,1,FL,State DMV,2013-03-12,2023-01-27,True,document_scan,system_kyc,2025-09-10,expired,True,False,No fraud indicators.,2025-09-10,2025-12-30
CID-00000678,CUST-000339,Passport,travel,PAS-779635299,SER-403229,1,FL,US Department of State,2019-07-13,2027-04-17,True,in_branch_review,system_kyc,2025-09-15,active,False,False,No fraud indicators.,2025-09-14,2025-12-27
CID-00000679,CUST-000340,National ID,government,NAT-783765550,SER-731148,1,FL,State DMV,2019-04-25,2029-01-13,True,api_validation,system_kyc,2024-07-25,active,True,False,No fraud indicators.,2024-07-25,2025-02-11
CID-00000680,CUST-000340,Passport,travel,PAS-410120860,SER-178591,1,FL,US Department of State,2018-03-15,2023-06-10,True,in_branch_review,system_kyc,2024-07-28,expired,False,False,No fraud indicators.,2024-07-25,2024-12-24
CID-00000681,CUST-000341,National ID,government,NAT-196988647,SER-139121,1,SC,State DMV,2023-08-12,2029-05-13,True,in_branch_review,system_kyc,2025-06-13,active,True,False,No fraud indicators.,2025-06-09,2025-12-20
CID-00000682,CUST-000341,Passport,travel,PAS-857722006,SER-677468,1,SC,US Department of State,2025-07-05,2035-06-27,True,api_validation,system_kyc,2025-06-07,active,False,False,No fraud indicators.,2025-06-03,2026-01-03
CID-00000683,CUST-000342,National ID,government,NAT-213020006,SER-258375,1,NC,State DMV,2014-06-18,2024-05-26,True,document_scan,system_kyc,2024-08-27,expired,True,False,No fraud indicators.,2024-08-26,2024-10-28
CID-00000684,CUST-000342,Passport,travel,PAS-827031011,SER-432866,1,NC,US Department of State,2025-07-25,2035-02-10,True,document_scan,system_kyc,2024-08-30,active,False,False,No fraud indicators.,2024-08-28,2025-04-01
CID-00000685,CUST-000343,National ID,government,NAT-392138042,SER-138886,1,FL,State DMV,2023-06-13,2029-09-27,True,in_branch_review,system_kyc,2024-03-13,active,True,False,No fraud indicators.,2024-03-12,2024-06-24
CID-00000686,CUST-000343,Passport,travel,PAS-601151739,SER-486331,1,FL,US Department of State,2018-10-21,2025-06-10,True,api_validation,system_kyc,2024-03-10,expired,False,False,No fraud indicators.,2024-03-07,2024-10-10
CID-00000687,CUST-000344,National ID,government,NAT-725834076,SER-271184,1,SC,State DMV,2017-09-08,2026-04-21,False,in_branch_review,manual_queue,2026-07-08,expired,True,False,No fraud indicators.,2026-07-06,2026-05-01
CID-00000688,CUST-000344,Passport,travel,PAS-248772129,SER-567887,1,SC,US Department of State,2021-10-28,2031-01-30,True,in_branch_review,system_kyc,2026-07-12,active,False,False,No fraud indicators.,2026-07-09,2026-05-01
CID-00000689,CUST-000345,National ID,government,NAT-627553658,SER-909182,1,GA,State DMV,2018-04-29,2027-10-12,True,api_validation,system_kyc,2025-10-02,active,True,False,No fraud indicators.,2025-09-29,2025-12-25
CID-00000690,CUST-000345,Passport,travel,PAS-155223245,SER-471849,1,GA,US Department of State,2025-09-19,2031-08-25,False,document_scan,manual_queue,2025-09-22,active,False,False,No fraud indicators.,2025-09-20,2026-02-06
CID-00000691,CUST-000346,National ID,government,NAT-277753156,SER-227049,1,FL,State DMV,2016-05-09,2024-05-21,True,document_scan,system_kyc,2025-09-23,expired,True,False,No fraud indicators.,2025-09-20,2026-04-19
CID-00000692,CUST-000346,Passport,travel,PAS-165071960,SER-332837,1,FL,US Department of State,2018-09-30,2022-06-14,True,api_validation,system_kyc,2025-09-17,expired,False,False,No fraud indicators.,2025-09-17,2025-10-13
CID-00000693,CUST-000347,National ID,government,NAT-870542025,SER-200536,1,NC,State DMV,2020-05-22,2025-02-19,True,document_scan,system_kyc,2024-12-25,expired,True,False,No fraud indicators.,2024-12-24,2025-07-22
CID-00000694,CUST-000347,Passport,travel,PAS-218327932,SER-387909,1,NC,US Department of State,2024-08-21,2028-07-26,True,document_scan,system_kyc,2024-12-23,active,False,False,No fraud indicators.,2024-12-20,2025-05-09
CID-00000695,CUST-000348,National ID,government,NAT-638186057,SER-998961,1,SC,State DMV,2011-06-24,2017-03-16,True,document_scan,system_kyc,2025-03-25,expired,True,False,No fraud indicators.,2025-03-21,2025-06-10
CID-00000696,CUST-000348,Passport,travel,PAS-692575715,SER-740352,1,SC,US Department of State,2016-11-10,2020-06-20,True,in_branch_review,system_kyc,2025-03-19,expired,False,False,No fraud indicators.,2025-03-15,2025-03-31
CID-00000697,CUST-000349,National ID,government,NAT-590325990,SER-280141,1,SC,State DMV,2017-05-14,2023-04-26,True,api_validation,system_kyc,2026-02-23,expired,True,False,No fraud indicators.,2026-02-19,2026-05-01
CID-00000698,CUST-000349,Passport,travel,PAS-996039183,SER-477057,1,SC,US Department of State,2016-01-03,2021-06-30,True,api_validation,system_kyc,2026-02-20,expired,False,False,No fraud indicators.,2026-02-20,2026-05-01
CID-00000699,CUST-000350,National ID,government,NAT-846220861,SER-902150,1,SC,State DMV,2018-10-21,2024-11-01,True,api_validation,system_kyc,2024-07-09,expired,True,False,No fraud indicators.,2024-07-06,2024-09-07
CID-00000700,CUST-000350,Passport,travel,PAS-414607620,SER-145531,1,SC,US Department of State,2021-01-10,2026-11-25,True,document_scan,system_kyc,2024-07-09,active,False,False,No fraud indicators.,2024-07-08,2024-10-12
CID-00000701,CUST-000351,National ID,government,NAT-185488364,SER-513740,1,NC,State DMV,2016-07-21,2021-08-29,True,in_branch_review,system_kyc,2025-11-15,expired,True,False,No fraud indicators.,2025-11-15,2025-12-02
CID-00000702,CUST-000351,Passport,travel,PAS-946168073,SER-859899,1,NC,US Department of State,2016-07-31,2019-09-02,True,document_scan,system_kyc,2025-11-10,expired,False,False,No fraud indicators.,2025-11-08,2026-03-24
CID-00000703,CUST-000352,National ID,government,NAT-351501780,SER-475039,1,FL,State DMV,2024-10-31,2028-03-05,False,document_scan,manual_queue,2025-12-30,active,True,False,No fraud indicators.,2025-12-29,2026-02-23
CID-00000704,CUST-000352,Passport,travel,PAS-926437951,SER-835167,1,FL,US Department of State,2020-01-11,2028-12-30,True,document_scan,system_kyc,2025-12-31,active,False,False,No fraud indicators.,2025-12-30,2026-05-01
CID-00000705,CUST-000353,National ID,government,NAT-587054931,SER-787158,1,FL,State DMV,2019-08-29,2023-09-20,True,document_scan,system_kyc,2024-07-12,expired,True,False,No fraud indicators.,2024-07-11,2024-07-18
CID-00000706,CUST-000353,Passport,travel,PAS-547443228,SER-576472,1,FL,US Department of State,2018-06-13,2022-11-01,True,in_branch_review,system_kyc,2024-07-12,expired,False,False,No fraud indicators.,2024-07-08,2024-10-02
CID-00000707,CUST-000354,National ID,government,NAT-474586631,SER-988013,1,GA,State DMV,2021-02-04,2027-07-15,True,api_validation,system_kyc,2025-06-09,active,True,False,No fraud indicators.,2025-06-09,2025-11-14
CID-00000708,CUST-000354,Passport,travel,PAS-825403430,SER-393501,1,GA,US Department of State,2022-01-30,2031-02-12,True,in_branch_review,system_kyc,2025-06-11,active,False,False,No fraud indicators.,2025-06-11,2025-10-06
CID-00000709,CUST-000355,National ID,government,NAT-481475481,SER-848806,1,FL,State DMV,2013-03-14,2017-09-18,True,api_validation,system_kyc,2025-03-16,expired,True,False,No fraud indicators.,2025-03-15,2025-09-21
CID-00000710,CUST-000355,Passport,travel,PAS-998372334,SER-535974,1,FL,US Department of State,2024-10-28,2030-10-06,True,in_branch_review,system_kyc,2025-03-19,active,False,False,No fraud indicators.,2025-03-15,2025-06-03
CID-00000711,CUST-000356,National ID,government,NAT-676861173,SER-274768,1,GA,State DMV,2016-12-27,2025-06-02,True,in_branch_review,system_kyc,2025-04-30,expired,True,False,No fraud indicators.,2025-04-26,2025-07-21
CID-00000712,CUST-000356,Passport,travel,PAS-370924286,SER-789985,1,GA,US Department of State,2020-12-06,2030-09-04,True,in_branch_review,system_kyc,2025-04-29,active,False,False,No fraud indicators.,2025-04-28,2025-07-30
CID-00000713,CUST-000357,National ID,government,NAT-324985349,SER-813971,1,GA,State DMV,2022-03-17,2028-12-29,True,api_validation,system_kyc,2025-08-23,active,True,False,No fraud indicators.,2025-08-20,2026-02-23
CID-00000714,CUST-000357,Passport,travel,PAS-853921506,SER-231406,1,GA,US Department of State,2024-08-30,2029-02-15,True,document_scan,system_kyc,2025-08-30,active,False,False,No fraud indicators.,2025-08-26,2025-12-11
CID-00000715,CUST-000358,National ID,government,NAT-750406743,SER-423579,1,GA,State DMV,2012-03-23,2019-07-08,True,api_validation,system_kyc,2024-02-28,expired,True,False,No fraud indicators.,2024-02-24,2024-08-11
CID-00000716,CUST-000358,Passport,travel,PAS-821502614,SER-561293,1,GA,US Department of State,2015-06-15,2024-01-31,True,api_validation,system_kyc,2024-02-28,expired,False,False,No fraud indicators.,2024-02-24,2024-04-09
CID-00000717,CUST-000359,National ID,government,NAT-742270568,SER-829834,1,SC,State DMV,2023-01-07,2028-09-22,True,document_scan,system_kyc,2026-06-28,active,True,False,No fraud indicators.,2026-06-27,2026-05-01
CID-00000718,CUST-000359,Passport,travel,PAS-657838489,SER-559212,1,SC,US Department of State,2023-08-16,2028-09-01,True,api_validation,system_kyc,2026-06-28,active,False,False,No fraud indicators.,2026-06-24,2026-05-01
CID-00000719,CUST-000360,National ID,government,NAT-594209662,SER-777876,1,GA,State DMV,2019-07-18,2026-01-21,True,in_branch_review,system_kyc,2024-03-10,expired,True,False,No fraud indicators.,2024-03-08,2024-03-22
CID-00000720,CUST-000360,Passport,travel,PAS-987280343,SER-526016,1,GA,US Department of State,2017-10-12,2021-07-17,True,document_scan,system_kyc,2024-03-05,expired,False,False,No fraud indicators.,2024-03-05,2024-08-27
